scen,bev_type,SSB_status,cont_type,impact_type,item,value
scen5_2,soda,SSB,alum_can,h2o,cont,83024.39607073461
scen5_2,soda,SSB,alum_can,plastic,cont,518.6949974431141
scen5_2,soda,non_SSB,bag_in_box,ghg,cont,768206.7113879566
scen5_2,soda,non_SSB,bag_in_box,h2o,cont,15352.393530445104
scen5_2,soda,non_SSB,bag_in_box,plastic,cont,1510.5409349143936
scen5_2,soda,SSB,bag_in_box,ghg,cont,3782539.733424045
scen5_2,soda,SSB,bag_in_box,h2o,cont,75592.98515779832
scen5_2,soda,SSB,bag_in_box,plastic,cont,7437.687045136603
scen5_2,soda,SSB,carton,ghg,cont,309.4438874918788
scen5_2,soda,SSB,carton,h2o,cont,12.238149894598985
scen5_2,soda,SSB,carton,plastic,cont,0.6906015732384739
scen5_2,soda,non_SSB,glass,ghg,cont,1860209.8510663642
scen5_2,soda,non_SSB,glass,h2o,cont,6562.6058232542855
scen5_2,soda,non_SSB,glass,plastic,cont,144.01785953419693
scen5_2,soda,SSB,glass,ghg,cont,795998.8312222947
scen5_2,soda,SSB,glass,h2o,cont,2808.1920768715854
scen5_2,soda,SSB,glass,plastic,cont,61.62640618134624
scen5_2,tea,non_SSB,alum_can,ghg,cont,232373.3012586215
scen5_2,tea,non_SSB,alum_can,h2o,cont,3601.364078406881
scen5_2,tea,non_SSB,alum_can,plastic,cont,22.4995256797711
scen5_2,tea,SSB,alum_can,ghg,cont,13892748.774799503
scen5_2,tea,SSB,alum_can,h2o,cont,215312.370728037
scen5_2,tea,SSB,alum_can,plastic,cont,1345.1642513496915
scen5_2,tea,non_SSB,bag_in_box,ghg,cont,194489.4669749982
scen5_2,tea,non_SSB,bag_in_box,h2o,cont,3886.8169078241276
scen5_2,tea,non_SSB,bag_in_box,plastic,cont,382.4287095131224
scen5_2,tea,SSB,bag_in_box,ghg,cont,23884.607319421626
scen5_2,tea,SSB,bag_in_box,h2o,cont,477.3271118985684
scen5_2,tea,SSB,bag_in_box,plastic,cont,46.964803269106056
scen5_2,tea,non_SSB,glass,ghg,cont,1204748.082165095
scen5_2,tea,non_SSB,glass,h2o,cont,4250.212294617627
scen5_2,tea,non_SSB,glass,plastic,cont,93.27186390927025
scen5_2,tea,SSB,glass,ghg,cont,21890546.852173045
scen5_2,tea,SSB,glass,h2o,cont,77227.32473647482
scen5_2,tea,SSB,glass,plastic,cont,1694.7709957969373
scen5_2,water_ucsb,non_SSB,steel_bott_reuse,ghg,cont,5763002.254457
scen5_2,water_ucsb,non_SSB,steel_bott_reuse,h2o,cont,67799.231667
scen5_2,water_ucsb,non_SSB,steel_bott_reuse,plastic,cont,844.534525
scen6_1,coffee,non_SSB,alum_can,ghg,cont,34452.86425864694
scen6_1,coffee,non_SSB,alum_can,h2o,cont,533.9568146050767
scen6_1,coffee,non_SSB,alum_can,plastic,cont,3.3358957329885346
scen6_1,coffee,SSB,alum_can,ghg,cont,3573.5615364370146
scen6_1,coffee,SSB,alum_can,h2o,cont,55.3837126709206
scen6_1,coffee,SSB,alum_can,plastic,cont,0.34600980027314454
scen6_1,coffee,non_SSB,glass,ghg,cont,613019.4459706146
scen6_1,coffee,non_SSB,glass,h2o,cont,2162.661908057677
scen6_1,coffee,non_SSB,glass,plastic,cont,47.46010156376574
scen6_1,coffee,SSB,glass,ghg,cont,413328.6591625838
scen6_1,coffee,SSB,glass,h2o,cont,1458.1758418187665
scen6_1,coffee,SSB,glass,plastic,cont,31.999996528677286
scen6_1,coffee,non_SSB,plastic,ghg,cont,38340.412972412756
scen6_1,coffee,non_SSB,plastic,h2o,cont,1100.5249468351637
scen6_1,coffee,non_SSB,plastic,plastic,cont,217.24135334565818
scen6_1,coffee,SSB,plastic,ghg,cont,7595.718161011982
scen6_1,coffee,SSB,plastic,h2o,cont,218.02783739803183
scen6_1,coffee,SSB,plastic,plastic,cont,43.038245157081214
scen6_1,coffee_milk,non_SSB,alum_can,ghg,cont,175997.15825197042
scen6_1,coffee_milk,non_SSB,alum_can,h2o,cont,2727.636265428411
scen6_1,coffee_milk,non_SSB,alum_can,plastic,cont,17.040910294809645
scen6_1,coffee_milk,SSB,alum_can,ghg,cont,1001001.7296236791
scen6_1,coffee_milk,SSB,alum_can,h2o,cont,15513.708554141063
scen6_1,coffee_milk,SSB,alum_can,plastic,cont,96.92190969950185
scen6_1,coffee_milk,non_SSB,glass,ghg,cont,4878462.219213234
scen6_1,coffee_milk,non_SSB,glass,h2o,cont,17210.65209389251
scen6_1,coffee_milk,non_SSB,glass,plastic,cont,377.6916277627395
scen6_1,coffee_milk,SSB,glass,ghg,cont,5190184.0561841605
scen6_1,coffee_milk,SSB,glass,h2o,cont,18310.37078496826
scen6_1,coffee_milk,SSB,glass,plastic,cont,401.8252015661926
scen6_1,coffee_milk,non_SSB,plastic,ghg,cont,13985.786789742859
scen6_1,coffee_milk,non_SSB,plastic,h2o,cont,401.44865612961854
scen6_1,coffee_milk,non_SSB,plastic,plastic,cont,79.24513624810774
scen6_1,coffee_milk,SSB,plastic,ghg,cont,392669.90805784555
scen6_1,coffee_milk,SSB,plastic,h2o,cont,11271.214788428879
scen6_1,coffee_milk,SSB,plastic,plastic,cont,2224.9145387656827
scen6_1,juice,non_SSB,alum_can,ghg,cont,70413.71757406382
scen6_1,juice,non_SSB,alum_can,h2o,cont,1091.2847204253085
scen6_1,juice,non_SSB,alum_can,plastic,cont,6.817802381705497
scen6_1,juice,SSB,alum_can,ghg,cont,2026759.988927751
scen6_1,juice,SSB,alum_can,h2o,cont,31411.098349690117
scen6_1,juice,SSB,alum_can,plastic,cont,196.24086833822798
scen6_1,juice,SSB,bag_in_box,ghg,cont,1659737.0449483793
scen6_1,juice,SSB,bag_in_box,h2o,cont,33165.35145248686
scen6_1,juice,SSB,bag_in_box,plastic,cont,3264.784163402193
scen6_1,juice,non_SSB,carton,ghg,cont,120444.76859618374
scen6_1,juice,non_SSB,carton,h2o,cont,4763.45208835017
scen6_1,juice,non_SSB,carton,plastic,cont,268.80268133605136
scen6_1,juice,SSB,carton,ghg,cont,70606.17451640178
scen6_1,juice,SSB,carton,h2o,cont,2792.393006110413
scen6_1,juice,SSB,carton,plastic,cont,157.5753704382253
scen6_1,juice,non_SSB,glass,ghg,cont,430881.02285226824
scen6_1,juice,non_SSB,glass,h2o,cont,1520.098556665034
scen6_1,juice,non_SSB,glass,plastic,cont,33.35890442119545
scen6_1,juice,SSB,glass,ghg,cont,3220331.503170691
scen6_1,juice,SSB,glass,h2o,cont,11360.958153942836
scen6_1,juice,SSB,glass,plastic,cont,249.31877971257984
scen6_1,juice,non_SSB,plastic,ghg,cont,7428819.5678440435
scen6_1,juice,non_SSB,plastic,h2o,cont,213237.17263640888
scen6_1,juice,non_SSB,plastic,plastic,cont,42092.577819659
scen6_1,juice,SSB,plastic,ghg,cont,2368045.083428559
scen6_1,juice,SSB,plastic,h2o,cont,67972.47310347593
scen6_1,juice,SSB,plastic,plastic,cont,13417.625915446124
scen6_1,milk_almond,non_SSB,carton,ghg,cont,54085.473286
scen6_1,milk_almond,non_SSB,carton,h2o,cont,2139.018271
scen6_1,milk_almond,non_SSB,carton,plastic,cont,120.70528599999999
scen6_1,milk_almond,SSB,carton,ghg,cont,6437073.724446899
scen6_1,milk_almond,SSB,carton,h2o,cont,254578.8632662301
scen6_1,milk_almond,SSB,carton,plastic,cont,14365.942973333864
scen6_1,milk_almond,SSB,plastic,ghg,cont,1541399.0605158748
scen6_1,milk_almond,SSB,plastic,h2o,cont,44244.38829979701
scen6_1,milk_almond,SSB,plastic,plastic,cont,8733.750942983708
scen6_1,milk_an,SSB,bag_in_box,ghg,cont,2886625.813358962
scen6_1,milk_an,SSB,bag_in_box,h2o,cont,57683.91579716204
scen6_1,milk_an,SSB,bag_in_box,plastic,cont,5678.274472027493
scen6_1,milk_an,non_SSB,carton,ghg,cont,167624.30902716576
scen6_1,milk_an,non_SSB,carton,h2o,cont,6629.348656650632
scen6_1,milk_an,non_SSB,carton,plastic,cont,374.0956477293832
scen6_1,milk_an,SSB,carton,ghg,cont,34263.51870273087
scen6_1,milk_an,SSB,carton,h2o,cont,1355.0827621741955
scen6_1,milk_an,SSB,carton,plastic,cont,76.46762749971211
scen6_1,milk_an,non_SSB,plastic,ghg,cont,10767082.584479224
scen6_1,milk_an,non_SSB,plastic,h2o,cont,309058.8251456732
scen6_1,milk_an,non_SSB,plastic,plastic,cont,61007.57427729754
scen6_1,milk_an,SSB,plastic,ghg,cont,84080.09019540323
scen6_1,milk_an,SSB,plastic,h2o,cont,2413.438709144109
scen6_1,milk_an,SSB,plastic,plastic,cont,476.4078205578323
scen6_1,milk_other_plant,non_SSB,bag_in_box,ghg,cont,0
scen6_1,milk_other_plant,non_SSB,bag_in_box,h2o,cont,0
scen6_1,milk_other_plant,non_SSB,bag_in_box,plastic,cont,0
scen6_1,milk_other_plant,SSB,bag_in_box,ghg,cont,111136.4850692193
scen6_1,milk_other_plant,SSB,bag_in_box,h2o,cont,2221.0311743962725
scen6_1,milk_other_plant,SSB,bag_in_box,plastic,cont,218.52999664146117
scen6_1,milk_other_plant,non_SSB,carton,ghg,cont,0
scen6_1,milk_other_plant,non_SSB,carton,h2o,cont,0
scen6_1,milk_other_plant,non_SSB,carton,plastic,cont,0
scen6_1,milk_other_plant,SSB,carton,ghg,cont,249844.77201553062
scen6_1,milk_other_plant,SSB,carton,h2o,cont,9881.073415574316
scen6_1,milk_other_plant,SSB,carton,plastic,cont,557.5912131205422
scen6_1,milk_soy,non_SSB,carton,ghg,cont,1114162.0197260003
scen6_1,milk_soy,non_SSB,carton,h2o,cont,44063.826611000004
scen6_1,milk_soy,non_SSB,carton,plastic,cont,2486.531726
scen6_1,milk_soy,SSB,carton,ghg,cont,3351631.36522
scen6_1,milk_soy,SSB,carton,h2o,cont,132553.16616999998
scen6_1,milk_soy,SSB,carton,plastic,cont,7480.005219999999
scen6_1,probiotic,SSB,glass,ghg,cont,3600713.0048960005
scen6_1,probiotic,SSB,glass,h2o,cont,12702.900224
scen6_1,probiotic,SSB,glass,plastic,cont,278.76800000000003
scen6_1,probiotic,non_SSB,plastic,ghg,cont,80897.2202892
scen6_1,probiotic,non_SSB,plastic,h2o,cont,2322.0774675
scen6_1,probiotic,non_SSB,plastic,plastic,cont,458.37330000000003
scen6_1,soda,non_SSB,alum_can,ghg,cont,8173864.105934758
scen6_1,soda,non_SSB,alum_can,h2o,cont,126680.04634547334
scen6_1,soda,non_SSB,alum_can,plastic,cont,791.4337161727394
scen6_1,soda,SSB,alum_can,ghg,cont,3163352.562338185
scen6_1,soda,SSB,alum_can,h2o,cont,49026.218690510694
scen6_1,soda,SSB,alum_can,plastic,cont,306.29135027558164
scen6_1,soda,non_SSB,bag_in_box,ghg,cont,768206.6955978824
scen6_1,soda,non_SSB,bag_in_box,h2o,cont,15352.393214884944
scen6_1,soda,non_SSB,bag_in_box,plastic,cont,1510.5409038660403
scen6_1,soda,SSB,bag_in_box,ghg,cont,3782539.633444305
scen6_1,soda,SSB,bag_in_box,h2o,cont,75592.98315973154
scen6_1,soda,SSB,bag_in_box,plastic,cont,7437.686848544347
scen6_1,soda,SSB,carton,ghg,cont,309.44387931268665
scen6_1,soda,SSB,carton,h2o,cont,12.23814957112134
scen6_1,soda,SSB,carton,plastic,cont,0.6906015549845571
scen6_1,soda,non_SSB,glass,ghg,cont,1860209.8128307557
scen6_1,soda,non_SSB,glass,h2o,cont,6562.605688363467
scen6_1,soda,non_SSB,glass,plastic,cont,144.01785657398761
scen6_1,soda,SSB,glass,ghg,cont,795998.8101825272
scen6_1,soda,SSB,glass,h2o,cont,2808.1920026457124
scen6_1,soda,SSB,glass,plastic,cont,61.62640455244278
scen6_1,soda,non_SSB,plastic,ghg,cont,11644475.232410878
scen6_1,soda,non_SSB,plastic,h2o,cont,334243.5433674963
scen6_1,soda,non_SSB,plastic,plastic,cont,65978.98568043894
scen6_1,soda,SSB,plastic,ghg,cont,5936000.098615358
scen6_1,soda,SSB,plastic,h2o,cont,170387.21512057542
scen6_1,soda,SSB,plastic,plastic,cont,33634.08463573495
scen6_1,tea,non_SSB,alum_can,ghg,cont,232373.17756249246
scen6_1,tea,non_SSB,alum_can,h2o,cont,3601.362161341567
scen6_1,tea,non_SSB,alum_can,plastic,cont,22.499513702903634
scen6_1,tea,SSB,alum_can,ghg,cont,13892748.262477614
scen6_1,tea,SSB,alum_can,h2o,cont,215312.3627879783
scen6_1,tea,SSB,alum_can,plastic,cont,1345.1642017441668
scen6_1,tea,non_SSB,bag_in_box,ghg,cont,194489.36344505707
scen6_1,tea,non_SSB,bag_in_box,h2o,cont,3886.814838807579
scen6_1,tea,non_SSB,bag_in_box,plastic,cont,382.42850594003227
scen6_1,tea,SSB,bag_in_box,ghg,cont,23884.606438630693
scen6_1,tea,SSB,bag_in_box,h2o,cont,477.32709429621104
scen6_1,tea,SSB,bag_in_box,plastic,cont,46.9648015371884
scen6_1,tea,non_SSB,glass,ghg,cont,1221354.339555864
scen6_1,tea,non_SSB,glass,h2o,cont,4308.797255552355
scen6_1,tea,non_SSB,glass,plastic,cont,94.55752404214263
scen6_1,tea,SSB,glass,ghg,cont,21873939.143579964
scen6_1,tea,SSB,glass,h2o,cont,77168.7346558657
scen6_1,tea,SSB,glass,plastic,cont,1693.4852233116596
scen6_1,tea,non_SSB,plastic,ghg,cont,2530273.294440779
scen6_1,tea,non_SSB,plastic,h2o,cont,72629.07900461345
scen6_1,tea,non_SSB,plastic,plastic,cont,14336.830310466541
scen6_1,tea,SSB,plastic,ghg,cont,2463196.328907232
scen6_1,tea,SSB,plastic,h2o,cont,70703.69875425499
scen6_1,tea,SSB,plastic,plastic,cont,13956.764222463975
scen6_1,water_bottled,non_SSB,plastic,ghg,cont,20285096.944596
scen6_1,water_bottled,non_SSB,plastic,h2o,cont,582264.339525
scen6_1,water_bottled,non_SSB,plastic,plastic,cont,114937.77900000001
scen6_2,coffee,non_SSB,alum_can,ghg,cont,34452.86425864694
scen6_2,coffee,non_SSB,alum_can,h2o,cont,533.9568146050767
scen6_2,coffee,non_SSB,alum_can,plastic,cont,3.3358957329885346
scen6_2,coffee,SSB,alum_can,ghg,cont,3573.5615364370146
scen6_2,coffee,SSB,alum_can,h2o,cont,55.3837126709206
scen6_2,coffee,SSB,alum_can,plastic,cont,0.34600980027314454
scen6_2,coffee,non_SSB,glass,ghg,cont,613019.4459706146
scen6_2,coffee,non_SSB,glass,h2o,cont,2162.661908057677
scen6_2,coffee,non_SSB,glass,plastic,cont,47.46010156376574
scen6_2,coffee,SSB,glass,ghg,cont,413328.6591625838
scen6_2,coffee,SSB,glass,h2o,cont,1458.1758418187665
scen6_2,coffee,SSB,glass,plastic,cont,31.999996528677286
scen6_2,coffee,non_SSB,plastic,ghg,cont,38340.412972412756
scen6_2,coffee,non_SSB,plastic,h2o,cont,1100.5249468351637
scen6_2,coffee,non_SSB,plastic,plastic,cont,217.24135334565818
scen6_2,coffee,SSB,plastic,ghg,cont,7595.718161011982
scen6_2,coffee,SSB,plastic,h2o,cont,218.02783739803183
scen6_2,coffee,SSB,plastic,plastic,cont,43.038245157081214
scen6_2,coffee_milk,non_SSB,alum_can,ghg,cont,4764.734252399999
scen6_2,coffee_milk,non_SSB,alum_can,h2o,cont,73.84472607999999
scen6_2,coffee_milk,non_SSB,alum_can,plastic,cont,0.46134499999999995
scen6_2,coffee_milk,SSB,alum_can,ghg,cont,1001001.7296236791
scen6_2,coffee_milk,SSB,alum_can,h2o,cont,15513.708554141063
scen6_2,coffee_milk,SSB,alum_can,plastic,cont,96.92190969950185
scen6_2,coffee_milk,non_SSB,glass,ghg,cont,273741.27156341996
scen6_2,coffee_milk,non_SSB,glass,h2o,cont,965.7276364799999
scen6_2,coffee_milk,non_SSB,glass,plastic,cont,21.19311
scen6_2,coffee_milk,SSB,glass,ghg,cont,5190184.0561841605
scen6_2,coffee_milk,SSB,glass,h2o,cont,18310.37078496826
scen6_2,coffee_milk,SSB,glass,plastic,cont,401.8252015661926
scen6_2,coffee_milk,non_SSB,plastic,ghg,cont,13985.780392399998
scen6_2,coffee_milk,non_SSB,plastic,h2o,cont,401.44847249999987
scen6_2,coffee_milk,non_SSB,plastic,plastic,cont,79.2451
scen6_2,coffee_milk,SSB,plastic,ghg,cont,392669.90805784555
scen6_2,coffee_milk,SSB,plastic,h2o,cont,11271.214788428879
scen6_2,coffee_milk,SSB,plastic,plastic,cont,2224.9145387656827
scen6_2,juice,non_SSB,alum_can,ghg,cont,54378.59465864964
scen6_2,juice,non_SSB,alum_can,h2o,cont,842.7694420020777
scen6_2,juice,non_SSB,alum_can,plastic,cont,5.26520293134045
scen6_2,juice,SSB,alum_can,ghg,cont,2026759.988927751
scen6_2,juice,SSB,alum_can,h2o,cont,31411.098349690117
scen6_2,juice,SSB,alum_can,plastic,cont,196.24086833822798
scen6_2,juice,SSB,bag_in_box,ghg,cont,1659737.0449483793
scen6_2,juice,SSB,bag_in_box,h2o,cont,33165.35145248686
scen6_2,juice,SSB,bag_in_box,plastic,cont,3264.784163402193
scen6_2,juice,non_SSB,carton,ghg,cont,120444.78055318013
scen6_2,juice,non_SSB,carton,h2o,cont,4763.4525612356265
scen6_2,juice,non_SSB,carton,plastic,cont,268.80270802108487
scen6_2,juice,SSB,carton,ghg,cont,70606.17451640178
scen6_2,juice,SSB,carton,h2o,cont,2792.393006110413
scen6_2,juice,SSB,carton,plastic,cont,157.5753704382253
scen6_2,juice,non_SSB,glass,ghg,cont,430881.0656274165
scen6_2,juice,non_SSB,glass,h2o,cont,1520.0987075708238
scen6_2,juice,non_SSB,glass,plastic,cont,33.35890773285691
scen6_2,juice,SSB,glass,ghg,cont,3220331.503170691
scen6_2,juice,SSB,glass,h2o,cont,11360.958153942836
scen6_2,juice,SSB,glass,plastic,cont,249.31877971257984
scen6_2,juice,non_SSB,plastic,ghg,cont,7428820.305330358
scen6_2,juice,non_SSB,plastic,h2o,cont,213237.1938052494
scen6_2,juice,non_SSB,plastic,plastic,cont,42092.58199834444
scen6_2,juice,SSB,plastic,ghg,cont,2368045.083428559
scen6_2,juice,SSB,plastic,h2o,cont,67972.47310347593
scen6_2,juice,SSB,plastic,plastic,cont,13417.625915446124
scen6_2,milk_almond,non_SSB,carton,ghg,cont,54085.473286
scen6_2,milk_almond,non_SSB,carton,h2o,cont,2139.018271
scen6_2,milk_almond,non_SSB,carton,plastic,cont,120.70528599999999
scen6_2,milk_almond,SSB,carton,ghg,cont,6437073.724446899
scen6_2,milk_almond,SSB,carton,h2o,cont,254578.8632662301
scen6_2,milk_almond,SSB,carton,plastic,cont,14365.942973333864
scen6_2,milk_almond,SSB,plastic,ghg,cont,1541399.0605158748
scen6_2,milk_almond,SSB,plastic,h2o,cont,44244.38829979701
scen6_2,milk_almond,SSB,plastic,plastic,cont,8733.750942983708
scen6_2,milk_an,SSB,bag_in_box,ghg,cont,2886625.813358962
scen6_2,milk_an,SSB,bag_in_box,h2o,cont,57683.91579716204
scen6_2,milk_an,SSB,bag_in_box,plastic,cont,5678.274472027493
scen6_2,milk_an,non_SSB,carton,ghg,cont,167624.30902716576
scen6_2,milk_an,non_SSB,carton,h2o,cont,6629.348656650632
scen6_2,milk_an,non_SSB,carton,plastic,cont,374.0956477293832
scen6_2,milk_an,SSB,carton,ghg,cont,34263.51870273087
scen6_2,milk_an,SSB,carton,h2o,cont,1355.0827621741955
scen6_2,milk_an,SSB,carton,plastic,cont,76.46762749971211
scen6_2,milk_an,non_SSB,plastic,ghg,cont,10767082.584479224
scen6_2,milk_an,non_SSB,plastic,h2o,cont,309058.8251456732
scen6_2,milk_an,non_SSB,plastic,plastic,cont,61007.57427729754
scen6_2,milk_an,SSB,plastic,ghg,cont,84080.09019540323
scen6_2,milk_an,SSB,plastic,h2o,cont,2413.438709144109
scen6_2,milk_an,SSB,plastic,plastic,cont,476.4078205578323
scen6_2,milk_other_plant,SSB,bag_in_box,ghg,cont,111136.4850692193
scen6_2,milk_other_plant,SSB,bag_in_box,h2o,cont,2221.0311743962725
scen6_2,milk_other_plant,SSB,bag_in_box,plastic,cont,218.52999664146117
scen6_2,milk_other_plant,SSB,carton,ghg,cont,249844.77201553062
scen6_2,milk_other_plant,SSB,carton,h2o,cont,9881.073415574316
scen6_2,milk_other_plant,SSB,carton,plastic,cont,557.5912131205422
scen6_2,milk_soy,non_SSB,carton,ghg,cont,1114162.0197260003
scen6_2,milk_soy,non_SSB,carton,h2o,cont,44063.826611000004
scen6_2,milk_soy,non_SSB,carton,plastic,cont,2486.531726
scen6_2,milk_soy,SSB,carton,ghg,cont,3351631.36522
scen6_2,milk_soy,SSB,carton,h2o,cont,132553.16616999998
scen6_2,milk_soy,SSB,carton,plastic,cont,7480.005219999999
scen6_2,probiotic,SSB,glass,ghg,cont,3600713.0048960005
scen6_2,probiotic,SSB,glass,h2o,cont,12702.900224
scen6_2,probiotic,SSB,glass,plastic,cont,278.76800000000003
scen6_2,probiotic,non_SSB,plastic,ghg,cont,80897.2202892
scen6_2,probiotic,non_SSB,plastic,h2o,cont,2322.0774675
scen6_2,probiotic,non_SSB,plastic,plastic,cont,458.37330000000003
scen6_2,soda,non_SSB,alum_can,ghg,cont,5980176.914397568
scen6_2,soda,non_SSB,alum_can,h2o,cont,92681.87956782512
scen6_2,soda,non_SSB,alum_can,plastic,cont,579.0301352448091
scen6_2,soda,SSB,alum_can,ghg,cont,3163352.562338185
scen6_2,soda,SSB,alum_can,h2o,cont,49026.218690510694
scen6_2,soda,SSB,alum_can,plastic,cont,306.29135027558164
scen6_2,soda,non_SSB,bag_in_box,ghg,cont,768206.7606323438
scen6_2,soda,non_SSB,bag_in_box,h2o,cont,15352.394514580234
scen6_2,soda,non_SSB,bag_in_box,plastic,cont,1510.5410317446629
scen6_2,soda,SSB,bag_in_box,ghg,cont,3782539.633444305
scen6_2,soda,SSB,bag_in_box,h2o,cont,75592.98315973154
scen6_2,soda,SSB,bag_in_box,plastic,cont,7437.686848544347
scen6_2,soda,SSB,carton,ghg,cont,309.44387931268665
scen6_2,soda,SSB,carton,h2o,cont,12.23814957112134
scen6_2,soda,SSB,carton,plastic,cont,0.6906015549845571
scen6_2,soda,non_SSB,glass,ghg,cont,1860209.9703114748
scen6_2,soda,non_SSB,glass,h2o,cont,6562.606243937283
scen6_2,soda,non_SSB,glass,plastic,cont,144.01786876617984
scen6_2,soda,SSB,glass,ghg,cont,795998.8101825272
scen6_2,soda,SSB,glass,h2o,cont,2808.1920026457124
scen6_2,soda,SSB,glass,plastic,cont,61.62640455244278
scen6_2,soda,non_SSB,plastic,ghg,cont,3623512.426454836
scen6_2,soda,non_SSB,plastic,h2o,cont,104009.46446117044
scen6_2,soda,non_SSB,plastic,plastic,cont,20531.253639710634
scen6_2,soda,SSB,plastic,ghg,cont,5936000.098615358
scen6_2,soda,SSB,plastic,h2o,cont,170387.21512057542
scen6_2,soda,SSB,plastic,plastic,cont,33634.08463573495
scen6_2,tea,non_SSB,alum_can,ghg,cont,232373.2332305788
scen6_2,tea,non_SSB,alum_can,h2o,cont,3601.3630240957878
scen6_2,tea,non_SSB,alum_can,plastic,cont,22.499519092961492
scen6_2,tea,SSB,alum_can,ghg,cont,13892748.262477614
scen6_2,tea,SSB,alum_can,h2o,cont,215312.3627879783
scen6_2,tea,SSB,alum_can,plastic,cont,1345.1642017441668
scen6_2,tea,non_SSB,bag_in_box,ghg,cont,194489.4100375717
scen6_2,tea,non_SSB,bag_in_box,h2o,cont,3886.815769945786
scen6_2,tea,non_SSB,bag_in_box,plastic,cont,382.4285975558689
scen6_2,tea,SSB,bag_in_box,ghg,cont,23884.606438630693
scen6_2,tea,SSB,bag_in_box,h2o,cont,477.32709429621104
scen6_2,tea,SSB,bag_in_box,plastic,cont,46.9648015371884
scen6_2,tea,non_SSB,glass,ghg,cont,1204747.72947116
scen6_2,tea,non_SSB,glass,h2o,cont,4250.211050354099
scen6_2,tea,non_SSB,glass,plastic,cont,93.27183660362753
scen6_2,tea,SSB,glass,ghg,cont,21873939.143579964
scen6_2,tea,SSB,glass,h2o,cont,77168.7346558657
scen6_2,tea,SSB,glass,plastic,cont,1693.4852233116596
scen6_2,tea,non_SSB,plastic,ghg,cont,994268.3034528386
scen6_2,tea,non_SSB,plastic,h2o,cont,28539.522320342516
scen6_2,tea,non_SSB,plastic,plastic,cont,5633.642808860794
scen6_2,tea,SSB,plastic,ghg,cont,2463196.328907232
scen6_2,tea,SSB,plastic,h2o,cont,70703.69875425499
scen6_2,tea,SSB,plastic,plastic,cont,13956.764222463975
scen6_2,water_bottled,non_SSB,plastic,ghg,cont,33021460.117968
scen6_2,water_bottled,non_SSB,plastic,h2o,cont,947849.4837
scen6_2,water_bottled,non_SSB,plastic,plastic,cont,187103.532
